county_fips,TractLOWI,TractHUNV,TractSNAP,LAPOP1_10,LAPOP1_20,state_abbr,state_name,DIABETES,OBESITY
19119,2541.0,110.0,249.0,1478.0,0.0,IA,Iowa,8.75,36.95
19121,3362.0,278.0,473.0,3095.0,291.0,IA,Iowa,8.25,38.5
19123,7627.0,629.0,1277.0,5723.0,2878.0,IA,Iowa,9.75,39.3
19125,7957.0,804.0,1559.0,5308.0,2824.0,IA,Iowa,8.85,36.55
19127,12369.0,1040.0,1832.0,11421.0,10889.0,IA,Iowa,10.45,37.1
19129,3478.0,188.0,445.0,2000.0,780.0,IA,Iowa,9.0,37.599999999999994
19131,2988.0,200.0,198.0,2398.0,176.0,IA,Iowa,9.600000000000001,37.599999999999994
19133,3039.0,197.0,602.0,1510.0,111.0,IA,Iowa,10.350000000000001,40.7
19135,2675.0,198.0,428.0,708.0,0.0,IA,Iowa,9.3,37.650000000000006
19137,3618.0,305.0,795.0,2222.0,206.0,IA,Iowa,10.850000000000001,37.65
19139,12187.0,820.0,1384.0,7264.0,6361.0,IA,Iowa,9.75,38.6
19141,3759.0,549.0,619.0,1721.0,1457.0,IA,Iowa,9.9,36.5
19143,2030.0,122.0,253.0,1916.0,721.0,IA,Iowa,9.9,39.65
19145,4451.0,382.0,688.0,1698.0,866.0,IA,Iowa,10.7,42.55
19147,2191.0,174.0,340.0,2304.0,523.0,IA,Iowa,9.399999999999999,38.35
19149,5656.0,520.0,658.0,3971.0,1707.0,IA,Iowa,9.0,36.45
19151,2261.0,193.0,384.0,1632.0,0.0,IA,Iowa,10.5,39.3
19153,125420.0,10828.0,23392.0,83600.0,83466.0,IA,Iowa,8.5,35.8
19155,25695.0,2514.0,4640.0,28526.0,19478.0,IA,Iowa,9.9,38.349999999999994
19157,4748.0,384.0,753.0,1158.0,977.0,IA,Iowa,9.2,36.85
19159,1568.0,70.0,220.0,560.0,0.0,IA,Iowa,10.4,38.45
19161,2691.0,127.0,342.0,1154.0,0.0,IA,Iowa,9.850000000000001,38.7
19163,45798.0,4100.0,6738.0,22927.0,21537.0,IA,Iowa,9.35,37.349999999999994
19165,3173.0,290.0,528.0,2671.0,332.0,IA,Iowa,9.5,36.45
19167,7121.0,441.0,678.0,523.0,488.0,IA,Iowa,7.550000000000001,37.55
19169,31680.0,2287.0,2358.0,20727.0,20032.0,IA,Iowa,8.0,30.65
19171,5186.0,214.0,586.0,2731.0,2577.0,IA,Iowa,11.0,42.75
19173,1981.0,147.0,264.0,266.0,0.0,IA,Iowa,9.85,37.5
19175,4365.0,303.0,625.0,2773.0,1265.0,IA,Iowa,9.649999999999999,37.5
19177,2424.0,176.0,330.0,1838.0,0.0,IA,Iowa,11.25,39.849999999999994
19179,13969.0,1117.0,2704.0,17945.0,16136.0,IA,Iowa,10.95,40.4
19181,8728.0,683.0,1645.0,13022.0,9907.0,IA,Iowa,7.85,37.650000000000006
19183,6193.0,336.0,751.0,1927.0,669.0,IA,Iowa,9.25,36.7
19185,2488.0,247.0,339.0,2560.0,0.0,IA,Iowa,10.55,41.15
19187,13173.0,1173.0,2012.0,12289.0,11882.0,IA,Iowa,10.05,33.95
19189,2926.0,175.0,312.0,850.0,850.0,IA,Iowa,9.350000000000001,37.75
19191,3683.0,268.0,417.0,2256.0,2027.0,IA,Iowa,8.6,33.55
19193,32835.0,2965.0,5347.0,19603.0,14617.0,IA,Iowa,10.6,38.35
19195,1993.0,157.0,321.0,617.0,0.0,IA,Iowa,9.399999999999999,37.349999999999994
19197,4412.0,403.0,691.0,1642.0,781.0,IA,Iowa,10.75,39.400000000000006
20001,4611.0,295.0,584.0,2064.0,458.0,KS,Kansas,11.85,41.400000000000006
20003,2722.0,203.0,223.0,1499.0,0.0,KS,Kansas,11.350000000000001,39.05
20005,5143.0,495.0,697.0,4857.0,3619.0,KS,Kansas,10.95,42.95
20007,1771.0,106.0,165.0,560.0,7.0,KS,Kansas,12.1,38.5
20009,9586.0,677.0,924.0,9523.0,6602.0,KS,Kansas,11.8,39.45
20011,6485.0,357.0,684.0,4179.0,1756.0,KS,Kansas,11.1,40.400000000000006
20013,3454.0,157.0,382.0,3767.0,3343.0,KS,Kansas,12.2,37.75
20015,17697.0,1248.0,1800.0,17737.0,12505.0,KS,Kansas,10.100000000000001,39.95
20017,862.0,65.0,92.0,2615.0,240.0,KS,Kansas,11.3,38.599999999999994
20019,1519.0,122.0,186.0,1344.0,1.0,KS,Kansas,13.7,42.85
20021,8186.0,562.0,938.0,10030.0,9884.0,KS,Kansas,11.95,42.9
20023,823.0,42.0,21.0,872.0,23.0,KS,Kansas,12.4,38.650000000000006
20025,674.0,17.0,52.0,2215.0,2021.0,KS,Kansas,10.7,38.5
20027,2015.0,85.0,186.0,2628.0,367.0,KS,Kansas,10.8,38.15
20029,3607.0,210.0,309.0,3497.0,643.0,KS,Kansas,11.45,37.349999999999994
20031,2343.0,138.0,298.0,5087.0,1277.0,KS,Kansas,10.850000000000001,38.2
20033,321.0,5.0,11.0,337.0,13.0,KS,Kansas,10.65,37.650000000000006
20035,13003.0,830.0,1957.0,10348.0,7704.0,KS,Kansas,12.9,43.2
20037,16040.0,1172.0,1731.0,11785.0,10042.0,KS,Kansas,11.25,38.6
20039,1011.0,57.0,128.0,825.0,11.0,KS,Kansas,11.45,37.2
20041,6676.0,494.0,777.0,2774.0,1354.0,KS,Kansas,10.399999999999999,38.2
20043,2290.0,147.0,287.0,2594.0,0.0,KS,Kansas,11.25,40.05
20045,37229.0,2678.0,2837.0,24440.0,24429.0,KS,Kansas,8.8,30.85
20047,936.0,47.0,105.0,477.0,3.0,KS,Kansas,12.25,39.45
20049,1123.0,85.0,131.0,1062.0,0.0,KS,Kansas,13.85,42.599999999999994
20051,9345.0,615.0,714.0,6102.0,2823.0,KS,Kansas,9.55,36.9
20053,1827.0,173.0,153.0,2031.0,0.0,KS,Kansas,11.1,39.15
20055,14634.0,525.0,1295.0,8066.0,7132.0,KS,Kansas,13.0,38.8
20057,14427.0,579.0,1069.0,8078.0,5323.0,KS,Kansas,12.7,43.900000000000006
20059,8133.0,408.0,898.0,12267.0,9577.0,KS,Kansas,10.3,40.6
20061,12511.0,580.0,865.0,12685.0,11892.0,KS,Kansas,10.75,41.45
20063,876.0,15.0,54.0,2626.0,403.0,KS,Kansas,10.75,38.25
20065,921.0,37.0,83.0,576.0,0.0,KS,Kansas,12.649999999999999,36.5
20067,2586.0,50.0,120.0,1699.0,1289.0,KS,Kansas,11.3,35.900000000000006
20069,1432.0,30.0,55.0,2734.0,0.0,KS,Kansas,9.7,37.3
20071,352.0,20.0,25.0,172.0,2.0,KS,Kansas,11.3,39.35
20073,2422.0,148.0,314.0,3245.0,371.0,KS,Kansas,12.399999999999999,41.0
20075,1101.0,22.0,41.0,417.0,5.0,KS,Kansas,11.65,40.5
20077,1890.0,95.0,212.0,1559.0,0.0,KS,Kansas,12.95,40.599999999999994
20079,9197.0,718.0,762.0,1414.0,1057.0,KS,Kansas,10.25,39.3
20081,1469.0,18.0,37.0,870.0,0.0,KS,Kansas,12.15,40.35
20083,505.0,16.0,29.0,612.0,0.0,KS,Kansas,10.4,36.099999999999994
20085,3448.0,200.0,369.0,2698.0,647.0,KS,Kansas,10.8,40.25
20087,4308.0,193.0,479.0,207.0,0.0,KS,Kansas,9.95,33.75
20089,1194.0,67.0,93.0,823.0,0.0,KS,Kansas,12.8,41.1
20091,90546.0,7666.0,7264.0,105376.0,105376.0,KS,Kansas,7.55,29.299999999999997
20093,1454.0,34.0,117.0,350.0,4.0,KS,Kansas,13.15,43.400000000000006
20095,1656.0,74.0,135.0,3329.0,873.0,KS,Kansas,10.7,37.650000000000006
20097,729.0,55.0,76.0,1015.0,0.0,KS,Kansas,10.399999999999999,34.650000000000006
20099,7578.0,469.0,770.0,5223.0,3161.0,KS,Kansas,12.350000000000001,43.25
20101,527.0,29.0,55.0,390.0,0.0,KS,Kansas,11.3,42.1
20103,16890.0,1271.0,1916.0,34915.0,34114.0,KS,Kansas,10.6,38.7
20105,871.0,29.0,69.0,1024.0,4.0,KS,Kansas,11.649999999999999,38.8
20107,3766.0,191.0,359.0,1543.0,0.0,KS,Kansas,11.5,38.1
20109,910.0,29.0,90.0,503.0,291.0,KS,Kansas,11.2,39.900000000000006
20111,13009.0,920.0,1291.0,5912.0,2809.0,KS,Kansas,11.35,41.0
20113,7434.0,507.0,742.0,7864.0,4344.0,KS,Kansas,9.95,35.599999999999994
20115,3690.0,212.0,202.0,3001.0,0.0,KS,Kansas,10.6,36.75
20117,3032.0,179.0,235.0,3706.0,3331.0,KS,Kansas,10.8,39.7
20119,1220.0,62.0,114.0,2333.0,2.0,KS,Kansas,11.45,39.75
20121,6667.0,429.0,1044.0,8423.0,7441.0,KS,Kansas,8.95,39.7
20123,2305.0,88.0,119.0,2075.0,1064.0,KS,Kansas,10.6,37.9
20125,12983.0,958.0,2079.0,8682.0,4703.0,KS,Kansas,12.7,43.2
20127,1671.0,142.0,127.0,1952.0,0.0,KS,Kansas,11.0,36.75
20129,1012.0,40.0,19.0,845.0,2.0,KS,Kansas,12.25,39.15
20131,2542.0,157.0,153.0,3112.0,1573.0,KS,Kansas,9.55,37.35
20133,6271.0,488.0,872.0,2376.0,1339.0,KS,Kansas,11.65,39.85
20135,1031.0,11.0,44.0,834.0,5.0,KS,Kansas,11.0,37.95
20137,1734.0,78.0,136.0,1265.0,57.0,KS,Kansas,10.55,37.55
20139,4445.0,231.0,528.0,2291.0,255.0,KS,Kansas,10.75,43.6
20141,1026.0,67.0,108.0,892.0,16.0,KS,Kansas,11.25,38.75
20143,1790.0,64.0,131.0,1567.0,0.0,KS,Kansas,11.2,39.849999999999994
20145,2074.0,124.0,133.0,2443.0,1627.0,KS,Kansas,11.3,36.4
20147,1752.0,93.0,154.0,2212.0,218.0,KS,Kansas,11.55,37.099999999999994
20149,5630.0,247.0,613.0,2273.0,0.0,KS,Kansas,9.25,36.8
20151,3223.0,162.0,201.0,3086.0,2115.0,KS,Kansas,10.95,38.95
20153,793.0,67.0,50.0,899.0,27.0,KS,Kansas,12.649999999999999,38.85
20155,21241.0,1627.0,3031.0,18781.0,12476.0,KS,Kansas,12.15,41.65
20157,1256.0,126.0,137.0,1265.0,0.0,KS,Kansas,11.649999999999999,38.1
20159,3245.0,159.0,339.0,2575.0,694.0,KS,Kansas,10.6,38.25
20161,27733.0,1702.0,1536.0,38077.0,34706.0,KS,Kansas,8.9,30.5
20163,1516.0,77.0,116.0,750.0,0.0,KS,Kansas,10.8,36.150000000000006
20165,948.0,42.0,132.0,986.0,0.0,KS,Kansas,11.55,41.1
20167,1843.0,123.0,143.0,2208.0,1132.0,KS,Kansas,11.55,39.45
20169,17649.0,1753.0,2111.0,11134.0,9871.0,KS,Kansas,10.5,36.25
20171,1364.0,18.0,64.0,1206.0,1206.0,KS,Kansas,11.85,39.55
20173,168979.0,12120.0,20774.0,138238.0,136796.0,KS,Kansas,11.5,39.3
20175,10131.0,413.0,558.0,3591.0,2638.0,KS,Kansas,13.65,43.3
20177,53466.0,5524.0,6464.0,42434.0,42297.0,KS,Kansas,11.95,39.2
20179,799.0,46.0,63.0,880.0,3.0,KS,Kansas,10.2,37.5
20181,1965.0,79.0,260.0,4704.0,4051.0,KS,Kansas,10.9,39.75
20183,1306.0,57.0,119.0,1440.0,0.0,KS,Kansas,11.3,37.400000000000006
20185,1415.0,56.0,146.0,1129.0,0.0,KS,Kansas,11.6,39.900000000000006
20187,577.0,25.0,13.0,236.0,0.0,KS,Kansas,13.45,42.8
20189,1960.0,80.0,135.0,1745.0,762.0,KS,Kansas,12.4,39.85
20191,6874.0,432.0,966.0,3287.0,1742.0,KS,Kansas,10.75,40.55
20193,2178.0,77.0,216.0,5300.0,4237.0,KS,Kansas,10.2,37.75
20195,687.0,8.0,44.0,539.0,0.0,KS,Kansas,10.600000000000001,35.349999999999994
20197,1588.0,61.0,120.0,2948.0,0.0,KS,Kansas,9.9,37.0
20199,459.0,12.0,41.0,487.0,0.0,KS,Kansas,11.15,37.55
20201,1761.0,71.0,102.0,2942.0,0.0,KS,Kansas,10.75,41.75
20203,738.0,45.0,40.0,258.0,0.0,KS,Kansas,12.2,39.65
20205,3430.0,245.0,448.0,1827.0,1120.0,KS,Kansas,12.25,36.95
20207,1504.0,80.0,235.0,614.0,0.0,KS,Kansas,12.05,38.95
20209,75038.0,5702.0,9214.0,45501.0,45501.0,KS,Kansas,15.35,41.6
21001,8609.0,443.0,1191.0,1206.0,0.0,KY,Kentucky,12.5,40.4
21003,9117.0,445.0,932.0,4336.0,3555.0,KY,Kentucky,12.25,42.3
21005,7553.0,346.0,946.0,1669.0,934.0,KY,Kentucky,10.6,34.599999999999994
21007,2990.0,242.0,405.0,2.0,0.0,KY,Kentucky,12.5,40.55
21009,20003.0,989.0,2831.0,6556.0,4092.0,KY,Kentucky,13.25,42.05
21011,5699.0,399.0,1071.0,197.0,0.0,KY,Kentucky,12.75,38.75
21013,16766.0,1559.0,3872.0,4010.0,2806.0,KY,Kentucky,15.35,46.3
21015,26252.0,1484.0,2893.0,59192.0,59192.0,KY,Kentucky,9.25,35.15
21017,7552.0,476.0,1137.0,5335.0,5328.0,KY,Kentucky,12.0,37.3
21019,17809.0,1653.0,3258.0,16951.0,16951.0,KY,Kentucky,11.8,39.7
21021,10322.0,738.0,1594.0,6154.0,5287.0,KY,Kentucky,11.3,39.9
21023,2963.0,233.0,515.0,48.0,0.0,KY,Kentucky,12.25,38.900000000000006
21025,8131.0,804.0,1887.0,2994.0,2435.0,KY,Kentucky,14.3,39.75
21027,7918.0,580.0,1290.0,2280.0,0.0,KY,Kentucky,12.850000000000001,42.25
21029,20128.0,751.0,2669.0,33638.0,32235.0,KY,Kentucky,10.5,37.900000000000006
21031,5644.0,326.0,726.0,1303.0,0.0,KY,Kentucky,12.399999999999999,38.599999999999994
21033,4429.0,265.0,798.0,217.0,0.0,KY,Kentucky,12.350000000000001,36.9
21035,14649.0,926.0,1457.0,6140.0,3885.0,KY,Kentucky,11.05,38.95
21037,25666.0,2875.0,2971.0,35334.0,35334.0,KY,Kentucky,9.8,34.95
21039,2176.0,108.0,234.0,404.0,0.0,KY,Kentucky,13.5,42.6
21041,4285.0,278.0,779.0,0.0,0.0,KY,Kentucky,12.9,41.65
21043,14022.0,585.0,2307.0,2173.0,2069.0,KY,Kentucky,13.95,42.5
21045,8189.0,375.0,1486.0,1514.0,0.0,KY,Kentucky,14.2,42.95
21047,30771.0,2401.0,4486.0,24554.0,23488.0,KY,Kentucky,12.5,38.1
21049,12365.0,910.0,2143.0,5999.0,5999.0,KY,Kentucky,11.05,38.55
21051,12091.0,1006.0,2682.0,5481.0,3154.0,KY,Kentucky,15.0,43.0
21053,5670.0,303.0,954.0,164.0,0.0,KY,Kentucky,14.35,41.15
21055,3616.0,306.0,377.0,1104.0,1096.0,KY,Kentucky,12.5,42.150000000000006
21057,3083.0,271.0,446.0,134.0,0.0,KY,Kentucky,14.55,43.4
21059,34982.0,2630.0,4466.0,18234.0,17528.0,KY,Kentucky,11.2,41.9
21061,5279.0,199.0,783.0,665.0,0.0,KY,Kentucky,12.9,39.2
21063,3379.0,158.0,806.0,0.0,0.0,KY,Kentucky,14.2,44.4
21065,7714.0,393.0,1517.0,9.0,0.0,KY,Kentucky,14.1,42.400000000000006
21067,107085.0,10138.0,13424.0,61143.0,61143.0,KY,Kentucky,10.25,35.0
21069,6205.0,405.0,1207.0,947.0,0.0,KY,Kentucky,12.45,39.45
21071,19382.0,1444.0,4572.0,2525.0,2510.0,KY,Kentucky,14.2,43.15
21073,13354.0,1388.0,2255.0,12228.0,11929.0,KY,Kentucky,10.8,37.650000000000006
21075,3077.0,474.0,647.0,6.0,0.0,KY,Kentucky,15.45,44.9
21077,3586.0,180.0,351.0,0.0,0.0,KY,Kentucky,12.15,39.400000000000006
21079,6040.0,324.0,1185.0,0.0,0.0,KY,Kentucky,11.8,41.5
21081,10464.0,404.0,1439.0,1198.0,0.0,KY,Kentucky,10.899999999999999,43.5
21083,14253.0,1190.0,1881.0,7525.0,4541.0,KY,Kentucky,12.899999999999999,41.05
21085,12527.0,621.0,1857.0,5057.0,0.0,KY,Kentucky,13.399999999999999,40.95
21087,5044.0,300.0,806.0,1135.0,0.0,KY,Kentucky,14.45,43.95
21089,12339.0,624.0,2087.0,7436.0,7203.0,KY,Kentucky,11.9,41.9
21091,2713.0,134.0,398.0,1581.0,1543.0,KY,Kentucky,11.3,37.4
21093,34128.0,2362.0,5045.0,29278.0,25497.0,KY,Kentucky,11.05,42.0
21095,16323.0,1468.0,3439.0,1828.0,1827.0,KY,Kentucky,15.9,45.3
21097,6527.0,486.0,1031.0,2932.0,1200.0,KY,Kentucky,11.899999999999999,41.7
21099,8860.0,925.0,1376.0,1647.0,0.0,KY,Kentucky,13.45,38.75
21101,17095.0,1600.0,2814.0,4485.0,2003.0,KY,Kentucky,11.899999999999999,37.7
21103,5965.0,276.0,1055.0,554.0,0.0,KY,Kentucky,12.35,40.5
21105,2021.0,141.0,220.0,183.0,0.0,KY,Kentucky,13.85,38.8
21107,17515.0,1240.0,2717.0,9123.0,9122.0,KY,Kentucky,12.55,41.2
21109,6903.0,452.0,1535.0,1089.0,0.0,KY,Kentucky,15.0,43.05
21111,242579.0,29860.0,38977.0,164461.0,164461.0,KY,Kentucky,11.7,37.3
21113,17284.0,860.0,3066.0,12166.0,12166.0,KY,Kentucky,10.399999999999999,37.1
21115,9958.0,1069.0,2359.0,736.0,0.0,KY,Kentucky,13.4,37.7
21117,45241.0,5106.0,7045.0,58147.0,58147.0,KY,Kentucky,9.9,34.55
21119,8745.0,799.0,2243.0,142.0,0.0,KY,Kentucky,15.35,40.150000000000006
21121,18246.0,1385.0,3873.0,8906.0,7924.0,KY,Kentucky,15.05,42.1
21123,5924.0,242.0,1117.0,2692.0,2503.0,KY,Kentucky,11.85,40.65
21125,28729.0,1565.0,4774.0,14414.0,14144.0,KY,Kentucky,12.7,46.95
21127,8485.0,466.0,1429.0,1474.0,0.0,KY,Kentucky,14.2,42.2
21129,3621.0,349.0,999.0,2.0,0.0,KY,Kentucky,15.6,41.1
21131,5378.0,508.0,1110.0,950.0,0.0,KY,Kentucky,15.15,44.75
21133,12572.0,808.0,3122.0,0.0,0.0,KY,Kentucky,14.95,41.900000000000006
21135,6814.0,511.0,1516.0,161.0,0.0,KY,Kentucky,15.45,43.3
21137,11480.0,649.0,1803.0,4399.0,0.0,KY,Kentucky,13.1,41.15
21139,3407.0,229.0,569.0,1468.0,0.0,KY,Kentucky,12.25,38.8
21141,10407.0,853.0,1345.0,2643.0,0.0,KY,Kentucky,12.25,41.45
21143,2372.0,62.0,356.0,274.0,0.0,KY,Kentucky,12.0,38.55
21145,23248.0,2036.0,3750.0,25492.0,25491.0,KY,Kentucky,11.899999999999999,33.9
21147,11332.0,688.0,1957.0,522.0,0.0,KY,Kentucky,16.15,44.599999999999994
21149,3243.0,184.0,599.0,314.0,0.0,KY,Kentucky,11.25,38.95
21151,30364.0,1769.0,4668.0,21349.0,21343.0,KY,Kentucky,10.0,39.75
21153,6955.0,482.0,1771.0,318.0,0.0,KY,Kentucky,15.25,46.400000000000006
21155,8214.0,581.0,1663.0,2912.0,2499.0,KY,Kentucky,12.5,40.5
21157,9447.0,642.0,1326.0,2898.0,2280.0,KY,Kentucky,11.2,37.4
21159,5651.0,409.0,1198.0,254.0,0.0,KY,Kentucky,13.05,40.099999999999994
21161,7215.0,659.0,1095.0,3069.0,2841.0,KY,Kentucky,12.35,37.55
21163,8679.0,386.0,1272.0,4741.0,3630.0,KY,Kentucky,10.55,38.5
21165,2825.0,200.0,562.0,67.0,0.0,KY,Kentucky,14.05,43.9
21167,7605.0,546.0,1144.0,3142.0,2717.0,KY,Kentucky,11.2,39.0
21169,5243.0,136.0,801.0,80.0,0.0,KY,Kentucky,12.7,40.0
21171,5033.0,416.0,670.0,381.0,0.0,KY,Kentucky,13.5,40.4
21173,12327.0,607.0,1968.0,3857.0,3857.0,KY,Kentucky,12.149999999999999,41.95
21175,6014.0,330.0,1348.0,1059.0,0.0,KY,Kentucky,13.3,43.15
21177,12623.0,796.0,1912.0,4245.0,4038.0,KY,Kentucky,12.35,41.05
21179,13499.0,1046.0,2068.0,1681.0,0.0,KY,Kentucky,10.35,36.65
21181,3480.0,299.0,588.0,42.0,0.0,KY,Kentucky,12.8,41.75
21183,10401.0,354.0,1354.0,1635.0,0.0,KY,Kentucky,12.25,40.4
21185,7906.0,414.0,914.0,23375.0,23375.0,KY,Kentucky,8.55,31.65
21187,4996.0,122.0,597.0,1007.0,0.0,KY,Kentucky,11.7,38.55
21189,2466.0,201.0,793.0,108.0,0.0,KY,Kentucky,14.35,44.55
21191,4742.0,187.0,791.0,86.0,0.0,KY,Kentucky,11.85,38.7
21193,13926.0,1424.0,3470.0,314.0,0.0,KY,Kentucky,13.75,42.3
21195,29143.0,2020.0,5688.0,92.0,0.0,KY,Kentucky,13.7,43.599999999999994
21197,5338.0,364.0,1359.0,0.0,0.0,KY,Kentucky,12.149999999999999,39.8
21199,28141.0,2063.0,4745.0,14920.0,10086.0,KY,Kentucky,13.4,39.400000000000006
21201,826.0,48.0,151.0,1706.0,0.0,KY,Kentucky,13.05,41.5
21203,7482.0,658.0,1501.0,78.0,0.0,KY,Kentucky,13.25,43.95
21205,10928.0,746.0,1706.0,420.0,0.0,KY,Kentucky,11.15,39.650000000000006
21207,8549.0,441.0,1227.0,712.0,0.0,KY,Kentucky,13.05,40.75
21209,13131.0,913.0,2458.0,11088.0,8840.0,KY,Kentucky,9.5,40.15
21211,14834.0,595.0,2017.0,274.0,190.0,KY,Kentucky,10.65,36.45
21213,6427.0,207.0,815.0,3099.0,3099.0,KY,Kentucky,11.350000000000001,39.15
21215,3485.0,99.0,363.0,0.0,0.0,KY,Kentucky,9.850000000000001,36.5
21217,11299.0,810.0,1725.0,2007.0,1471.0,KY,Kentucky,11.2,39.349999999999994
21219,5474.0,477.0,948.0,919.0,0.0,KY,Kentucky,12.850000000000001,41.05
21221,4139.0,322.0,653.0,1287.0,0.0,KY,Kentucky,12.7,41.65
21223,3210.0,248.0,517.0,0.0,0.0,KY,Kentucky,11.45,40.85
21225,6528.0,292.0,723.0,5022.0,5016.0,KY,Kentucky,11.7,39.5
21227,44154.0,2821.0,6075.0,18236.0,18185.0,KY,Kentucky,10.95,38.55
21229,3890.0,226.0,654.0,1894.0,0.0,KY,Kentucky,11.5,42.3
21231,10608.0,752.0,1674.0,4029.0,3023.0,KY,Kentucky,14.15,43.0
21233,5687.0,265.0,818.0,3776.0,0.0,KY,Kentucky,13.0,40.400000000000006
21235,17488.0,872.0,2948.0,1516.0,456.0,KY,Kentucky,12.7,41.75
21237,4169.0,586.0,1147.0,412.0,0.0,KY,Kentucky,17.25,43.45
21239,6816.0,495.0,1029.0,11101.0,11101.0,KY,Kentucky,10.0,36.05
22001,27464.0,1845.0,4359.0,4092.0,4022.0,LA,Louisiana,13.45,39.5
22003,9226.0,604.0,1340.0,7236.0,4492.0,LA,Louisiana,13.05,41.5
22005,29368.0,1690.0,4813.0,45353.0,45353.0,LA,Louisiana,10.65,36.599999999999994
22007,9348.0,614.0,1398.0,208.0,0.0,LA,Louisiana,14.350000000000001,38.95
22009,18527.0,1286.0,3083.0,8645.0,6997.0,LA,Louisiana,15.25,43.05
22011,13143.0,863.0,1681.0,19901.0,8804.0,LA,Louisiana,11.55,40.0
22013,6981.0,748.0,1466.0,5115.0,2179.0,LA,Louisiana,17.799999999999997,45.75
22015,42540.0,2193.0,5637.0,30225.0,29475.0,LA,Louisiana,11.9,37.6
22017,109974.0,10179.0,17600.0,88708.0,85757.0,LA,Louisiana,15.15,41.4
22019,74341.0,4763.0,10575.0,65763.0,64173.0,LA,Louisiana,11.5,39.650000000000006
22021,4524.0,340.0,577.0,800.0,0.0,LA,Louisiana,14.25,41.150000000000006
22023,2155.0,26.0,208.0,1750.0,421.0,LA,Louisiana,11.600000000000001,36.35
22025,3622.0,285.0,563.0,3669.0,0.0,LA,Louisiana,14.85,43.9
22027,8146.0,588.0,1514.0,2976.0,1053.0,LA,Louisiana,18.6,44.0
22029,9751.0,742.0,1169.0,7666.0,5644.0,LA,Louisiana,17.35,45.15
22031,11420.0,946.0,2191.0,7192.0,1564.0,LA,Louisiana,14.75,43.85
22033,159177.0,11840.0,23814.0,126908.0,126904.0,LA,Louisiana,12.2,36.25
22035,3275.0,406.0,631.0,2606.0,2048.0,LA,Louisiana,22.4,50.35
22037,6627.0,399.0,961.0,296.0,0.0,LA,Louisiana,13.7,42.099999999999994
22039,18165.0,1424.0,2544.0,3224.0,2745.0,LA,Louisiana,15.45,41.5
22041,10046.0,525.0,1613.0,5370.0,795.0,LA,Louisiana,15.45,43.95
22043,8479.0,294.0,1279.0,4348.0,0.0,LA,Louisiana,12.3,38.95
22045,30652.0,2628.0,5325.0,11329.0,11329.0,LA,Louisiana,14.2,43.3
22047,11955.0,989.0,2428.0,1719.0,1531.0,LA,Louisiana,14.35,41.2
22049,7023.0,727.0,1353.0,3402.0,914.0,LA,Louisiana,13.85,44.05
22051,148483.0,12302.0,20746.0,57037.0,57037.0,LA,Louisiana,12.5,36.25
22053,13446.0,837.0,1884.0,4940.0,4375.0,LA,Louisiana,12.149999999999999,41.05
22055,84486.0,6291.0,10553.0,60611.0,60611.0,LA,Louisiana,11.5,39.150000000000006
22057,33519.0,2393.0,4615.0,25802.0,25775.0,LA,Louisiana,12.15,38.75
22059,5903.0,218.0,774.0,3366.0,2576.0,LA,Louisiana,11.5,38.45
22061,21763.0,1866.0,3396.0,15955.0,13747.0,LA,Louisiana,12.600000000000001,41.900000000000006
22063,41289.0,2387.0,6733.0,35940.0,35940.0,LA,Louisiana,10.3,37.25
22065,5873.0,541.0,976.0,689.0,263.0,LA,Louisiana,18.049999999999997,45.8
22067,12618.0,1040.0,1964.0,6397.0,4355.0,LA,Louisiana,17.4,42.0
22069,21433.0,1656.0,4176.0,11019.0,5334.0,LA,Louisiana,14.649999999999999,41.349999999999994
22071,168081.0,29415.0,28390.0,60347.0,60343.0,LA,Louisiana,14.25,34.65
22073,66844.0,5211.0,9520.0,50940.0,49160.0,LA,Louisiana,13.05,37.0
22075,8113.0,491.0,990.0,12651.0,12122.0,LA,Louisiana,12.75,40.25
22077,8889.0,665.0,1390.0,6648.0,6648.0,LA,Louisiana,14.399999999999999,40.25
22079,51933.0,4649.0,8293.0,53428.0,32796.0,LA,Louisiana,13.8,37.349999999999994
22081,4105.0,211.0,525.0,1084.0,0.0,LA,Louisiana,14.9,42.3
22083,9889.0,519.0,1545.0,2491.0,1311.0,LA,Louisiana,15.7,42.95
22085,10277.0,743.0,1761.0,6701.0,1719.0,LA,Louisiana,14.450000000000001,42.9
22087,19951.0,1001.0,2480.0,12779.0,12428.0,LA,Louisiana,13.25,40.95
22089,13346.0,826.0,2427.0,24922.0,24922.0,LA,Louisiana,10.899999999999999,37.400000000000006
22091,4798.0,373.0,998.0,674.0,0.0,LA,Louisiana,16.7,42.95
22093,7974.0,770.0,1217.0,5215.0,5215.0,LA,Louisiana,14.05,39.25
22095,15817.0,1082.0,2930.0,18193.0,18126.0,LA,Louisiana,14.350000000000001,44.85
22097,41787.0,3009.0,5305.0,16443.0,13226.0,LA,Louisiana,15.15,39.95
22099,21940.0,1181.0,3208.0,7675.0,7577.0,LA,Louisiana,13.3,41.25
22101,22826.0,1568.0,3513.0,12543.0,12349.0,LA,Louisiana,15.100000000000001,39.150000000000006
22103,65997.0,3334.0,7620.0,76599.0,75132.0,LA,Louisiana,10.5,35.0
22105,55079.0,3186.0,9913.0,47005.0,45548.0,LA,Louisiana,12.75,40.4
